Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","97.3"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","10.3"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","9.7"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","9.2"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","8.6"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","8.1"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2015","2015","%","7.6"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2016","2016","%","7"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2017","2017","%","6.6"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2018","2018","%","6.3"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2019","2019","%","5.9"
"FS","Suite of Food Security Indicators","268","Georgia","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2020","2020","%","5.7"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","105"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","106"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","107"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","108"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","108"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","108"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","109"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","111"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","111"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","112"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","112"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","15.9"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","15.4"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","14.9"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","14.9"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","14.8"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","14.5"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","13.9"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","13.2"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","13.3"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","14.6"
"FS","Suite of Food Security Indicators","356","India","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","16.3"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","85.7"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","86.2"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","86.7"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","87.2"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","87.7"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","88.1"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","88.6"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","89.1"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","89.6"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","90"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","90.5"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2010","2010","%","44.5"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2011","2011","%","43.1"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2012","2012","%","41.7"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2013","2013","%","40.3"
"FS","Suite of Food Security Indicators","356","India","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2014","2014","%","38.9"
