Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2002","2002","index","120.35","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2003","2003","index","118.12","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2004","2004","index","117.24","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2005","2005","index","114.19","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2006","2006","index","117.37","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2007","2007","index","116.68","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2008","2008","index","116.19","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2009","2009","index","114.4","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2010","2010","index","111.8","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2011","2011","index","110.79","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2012","2012","index","107.18","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2013","2013","index","108.36","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2014","2014","index","101.18","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2015","2015","index","97.78","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2016","2016","index","101.03","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2017","2017","index","98.1","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2018","2018","index","97.54","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2019","2019","index","95.35","E","Estimated value"
"QI","Production Indices","174","Comoros","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","2020","2020","index","93.51","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1961","1961","index","133.2","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1962","1962","index","133.14","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1963","1963","index","132.5","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1964","1964","index","132.17","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1965","1965","index","131.66","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1966","1966","index","128.83","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1967","1967","index","134.99","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1968","1968","index","131.01","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1969","1969","index","126.29","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1970","1970","index","122.32","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1971","1971","index","122.5","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1972","1972","index","114.86","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1973","1973","index","114.81","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1974","1974","index","109.97","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1975","1975","index","109.51","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1976","1976","index","109.28","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1977","1977","index","109.21","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1978","1978","index","104.67","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1979","1979","index","104.14","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1980","1980","index","103.69","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1981","1981","index","104.78","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1982","1982","index","107.11","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1983","1983","index","103.03","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1984","1984","index","103.83","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1985","1985","index","105.24","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1986","1986","index","100.01","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1987","1987","index","99.5","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1988","1988","index","99.92","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1989","1989","index","95.44","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1990","1990","index","92.62","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1991","1991","index","87.77","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1992","1992","index","87.11","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1993","1993","index","86.4","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1994","1994","index","89.25","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1995","1995","index","92.61","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1996","1996","index","93.02","E","Estimated value"
"QI","Production Indices","178","Congo","434","Gross per capita Production Index Number (2014-2016 = 100)","F2051","Agriculture","1997","1997","index","90.82","E","Estimated value"
